case_id,run_id,load_multiplier_pu,current_A,oil_temperature_C,contact_resistance_multiplier_pu,Qtotal_generated_W,Qremoved_air_W,Qremoved_oil_W,Qremoved_flange_W,Qremoved_total_W,Qoil_heat_in_W,Qoil_heat_out_W,Qboundary_heat_out_net_W,residual_W,residual_percent_Qgenerated,residual_percent_abs_boundary_flux,residual_percent_max_energy_scale,energy_scale_Qgenerated_W,energy_scale_abs_boundary_flux_W,energy_scale_max_W,valid_by_Qgenerated_percent,valid_by_absolute_residual,valid_by_max_energy_scale,heat_balance_status,notes
RUN008_CASE_083,SOLID_ONLY_RISK_125_RUN008B_HEAT_BALANCE_FIX,1.000000,1250.00000,75.000000,10.000000,52.3375775,57.3144072,-55.3257373,52.5466517,54.5353216,55.3257373,0,54.5353216,-2.1977441,-4.19917047,-1.33045991,-1.33045991,52.3375775,165.186796,165.186796,true,true,true,VALID_STRICT,strict if |residual/Qgenerated|<10%; low-power reclassification requires |residual_W|<3 W and |residual/max_energy_scale|<5%
RUN008_CASE_084,SOLID_ONLY_RISK_125_RUN008B_HEAT_BALANCE_FIX,1.200000,1500.00000,75.000000,10.000000,75.4663013,68.75548,-46.7145681,56.0214127,78.0623246,46.7145681,0,78.0623246,-2.5960233,-3.43997686,-1.51379158,-1.51379158,75.4663013,171.491461,171.491461,true,true,true,VALID_STRICT,strict if |residual/Qgenerated|<10%; low-power reclassification requires |residual_W|<3 W and |residual/max_energy_scale|<5%
RUN008_CASE_085,SOLID_ONLY_RISK_125_RUN008B_HEAT_BALANCE_FIX,1.400000,1750.00000,75.000000,10.000000,103.834231,82.7758153,-36.7820891,60.2601069,106.253833,36.7820891,0,106.253833,-2.4196021,-2.33025475,-1.34558384,-1.34558384,103.834231,179.818011,179.818011,true,true,true,VALID_STRICT,strict if |residual/Qgenerated|<10%; low-power reclassification requires |residual_W|<3 W and |residual/max_energy_scale|<5%
RUN008_CASE_086,SOLID_ONLY_RISK_125_RUN008B_HEAT_BALANCE_FIX,0.600000,750.000000,85.000000,10.000000,20.2229756,47.7562587,-82.4767571,56.7273021,22.0068037,82.4767571,0,22.0068037,-1.7838281,-8.82079935,-0.954121238,-0.954121238,20.2229756,186.960318,186.960318,true,true,true,VALID_STRICT,strict if |residual/Qgenerated|<10%; low-power reclassification requires |residual_W|<3 W and |residual/max_energy_scale|<5%
RUN008_CASE_087,SOLID_ONLY_RISK_125_RUN008B_HEAT_BALANCE_FIX,0.800000,1000.00000,85.000000,10.000000,34.2980625,54.6674809,-77.0754775,58.8359406,36.427944,77.0754775,0,36.427944,-2.1298815,-6.20991783,-1.11758516,-1.11758516,34.2980625,190.578899,190.578899,true,true,true,VALID_STRICT,strict if |residual/Qgenerated|<10%; low-power reclassification requires |residual_W|<3 W and |residual/max_energy_scale|<5%
RUN008_CASE_088,SOLID_ONLY_RISK_125_RUN008B_HEAT_BALANCE_FIX,1.000000,1250.00000,85.000000,10.000000,52.8358084,63.7989845,-70.0597475,61.5868094,55.3260464,70.0597475,0,55.3260464,-2.490238,-4.71316343,-1.27413395,-1.27413395,52.8358084,195.445541,195.445541,true,true,true,VALID_STRICT,strict if |residual/Qgenerated|<10%; low-power reclassification requires |residual_W|<3 W and |residual/max_energy_scale|<5%
RUN008_CASE_089,SOLID_ONLY_RISK_125_RUN008B_HEAT_BALANCE_FIX,1.200000,1500.00000,85.000000,10.000000,76.1957901,75.3301753,-61.3868872,65.0835563,79.0268444,61.3868872,0,79.0268444,-2.8310543,-3.71549963,-1.40289674,-1.40289674,76.1957901,201.800619,201.800619,true,true,true,VALID_STRICT,strict if |residual/Qgenerated|<10%; low-power reclassification requires |residual_W|<3 W and |residual/max_energy_scale|<5%
RUN008_CASE_090,SOLID_ONLY_RISK_125_RUN008B_HEAT_BALANCE_FIX,1.400000,1750.00000,85.000000,10.000000,104.844194,89.4833851,-50.5962351,69.4087853,108.295935,50.5962351,0,108.295935,-3.4517413,-3.29225794,-1.6477004,-1.6477004,104.844194,209.488406,209.488406,true,false,true,VALID_STRICT,strict if |residual/Qgenerated|<10%; low-power reclassification requires |residual_W|<3 W and |residual/max_energy_scale|<5%
RUN008_CASE_091,SOLID_ONLY_RISK_125_RUN008B_HEAT_BALANCE_FIX,0.600000,750.000000,95.000000,10.000000,20.3998636,54.1311283,-97.4114456,65.7068152,22.4264979,97.4114456,0,22.4264979,-2.0266343,-9.93454829,-0.932860759,-0.932860759,20.3998636,217.249389,217.249389,true,true,true,VALID_STRICT,strict if |residual/Qgenerated|<10%; low-power reclassification requires |residual_W|<3 W and |residual/max_energy_scale|<5%
RUN008_CASE_092,SOLID_ONLY_RISK_125_RUN008B_HEAT_BALANCE_FIX,0.800000,1000.00000,95.000000,10.000000,34.6146836,61.0920227,-91.9589479,67.8461292,36.979204,91.9589479,0,36.979204,-2.3645204,-6.83097505,-1.07041713,-1.07041713,34.6146836,220.8971,220.8971,true,true,true,VALID_STRICT,strict if |residual/Qgenerated|<10%; low-power reclassification requires |residual_W|<3 W and |residual/max_energy_scale|<5%
RUN008_CASE_093,SOLID_ONLY_RISK_125_RUN008B_HEAT_BALANCE_FIX,1.000000,1250.00000,95.000000,10.000000,53.3342049,70.2848362,-84.8123309,70.6310561,56.1035614,84.8123309,0,56.1035614,-2.7693565,-5.19245858,-1.22685434,-1.22685434,53.3342049,225.728223,225.728223,true,true,true,VALID_STRICT,strict if |residual/Qgenerated|<10%; low-power reclassification requires |residual_W|<3 W and |residual/max_energy_scale|<5%
RUN008_CASE_094,SOLID_ONLY_RISK_125_RUN008B_HEAT_BALANCE_FIX,1.200000,1500.00000,95.000000,10.000000,76.924121,81.9028124,-76.0220011,74.1512765,80.0320878,76.0220011,0,80.0320878,-3.1079668,-4.040302,-1.33920164,-1.33920164,76.924121,232.07609,232.07609,true,false,true,VALID_STRICT,strict if |residual/Qgenerated|<10%; low-power reclassification requires |residual_W|<3 W and |residual/max_energy_scale|<5%
RUN008_CASE_095,SOLID_ONLY_RISK_125_RUN008B_HEAT_BALANCE_FIX,1.400000,1750.00000,95.000000,10.000000,105.855353,96.1674658,-65.2054325,78.5146005,109.476634,65.2054325,0,109.476634,-3.6212808,-3.42097088,-1.50957462,-1.50957462,105.855353,239.887499,239.887499,true,false,true,VALID_STRICT,strict if |residual/Qgenerated|<10%; low-power reclassification requires |residual_W|<3 W and |residual/max_energy_scale|<5%
RUN008_CASE_096,SOLID_ONLY_RISK_125_RUN008B_HEAT_BALANCE_FIX,0.600000,750.000000,105.000000,10.000000,20.5767546,60.5058835,-112.342526,74.6857498,22.8491073,112.342526,0,22.8491073,-2.2723527,-11.0432998,-0.917995604,-0.917995604,20.5767546,247.534159,247.534159,false,true,true,VALID_LOW_POWER_RECLASSIFIED,strict if |residual/Qgenerated|<10%; low-power reclassification requires |residual_W|<3 W and |residual/max_energy_scale|<5%
RUN008_CASE_097,SOLID_ONLY_RISK_125_RUN008B_HEAT_BALANCE_FIX,0.800000,1000.00000,105.000000,10.000000,34.9315095,67.5177497,-106.840463,76.8538069,37.5310936,106.840463,0,37.5310936,-2.5995841,-7.44194607,-1.03481677,-1.03481677,34.9315095,251.21202,251.21202,true,true,true,VALID_STRICT,strict if |residual/Qgenerated|<10%; low-power reclassification requires |residual_W|<3 W and |residual/max_energy_scale|<5%
RUN008_CASE_098,SOLID_ONLY_RISK_125_RUN008B_HEAT_BALANCE_FIX,1.000000,1250.00000,105.000000,10.000000,53.8330424,76.7728363,-99.5834765,79.6761358,56.8654956,99.5834765,0,56.8654956,-3.0324532,-5.63307044,-1.18440191,-1.18440191,53.8330424,256.032449,256.032449,true,false,true,VALID_STRICT,strict if |residual/Qgenerated|<10%; low-power reclassification requires |residual_W|<3 W and |residual/max_energy_scale|<5%
RUN008_CASE_099,SOLID_ONLY_RISK_125_RUN008B_HEAT_BALANCE_FIX,1.200000,1500.00000,105.000000,10.000000,77.6517462,88.4742484,-90.6452589,83.2245565,81.053546,90.6452589,0,81.053546,-3.4017998,-4.38084134,-1.29669402,-1.29669402,77.6517462,262.344064,262.344064,true,false,true,VALID_STRICT,strict if |residual/Qgenerated|<10%; low-power reclassification requires |residual_W|<3 W and |residual/max_energy_scale|<5%
RUN008_CASE_100,SOLID_ONLY_RISK_125_RUN008B_HEAT_BALANCE_FIX,1.400000,1750.00000,105.000000,10.000000,106.865256,102.850062,-79.7661597,87.6223211,110.706223,79.7661597,0,110.706223,-3.8409674,-3.59421532,-1.42132479,-1.42132479,106.865256,270.238543,270.238543,true,false,true,VALID_STRICT,strict if |residual/Qgenerated|<10%; low-power reclassification requires |residual_W|<3 W and |residual/max_energy_scale|<5%
RUN008_CASE_101,SOLID_ONLY_RISK_125_RUN008B_HEAT_BALANCE_FIX,0.600000,750.000000,65.000000,20.000000,25.5856249,38.6252028,-50.9725574,39.4632744,27.1159198,50.9725574,0,27.1159198,-1.5302949,-5.98107299,-1.18571411,-1.18571411,25.5856249,129.061035,129.061035,true,true,true,VALID_STRICT,strict if |residual/Qgenerated|<10%; low-power reclassification requires |residual_W|<3 W and |residual/max_energy_scale|<5%
RUN008_CASE_102,SOLID_ONLY_RISK_125_RUN008B_HEAT_BALANCE_FIX,0.800000,1000.00000,65.000000,20.000000,43.9593793,48.3361225,-44.4865901,42.0685503,45.9180827,44.4865901,0,45.9180827,-1.9587034,-4.45571214,-1.45206098,-1.45206098,43.9593793,134.891263,134.891263,true,true,true,VALID_STRICT,strict if |residual/Qgenerated|<10%; low-power reclassification requires |residual_W|<3 W and |residual/max_energy_scale|<5%
RUN008_CASE_103,SOLID_ONLY_RISK_125_RUN008B_HEAT_BALANCE_FIX,1.000000,1250.00000,65.000000,20.000000,68.1903305,61.1464534,-36.06747,45.5386994,70.6176828,36.06747,0,70.6176828,-2.4273523,-3.55967229,-1.70039068,-1.70039068,68.1903305,142.752623,142.752623,true,true,true,VALID_STRICT,strict if |residual/Qgenerated|<10%; low-power reclassification requires |residual_W|<3 W and |residual/max_energy_scale|<5%
RUN008_CASE_104,SOLID_ONLY_RISK_125_RUN008B_HEAT_BALANCE_FIX,1.200000,1500.00000,65.000000,20.000000,98.7697341,77.2788927,-25.8783158,49.9170393,101.317616,25.8783158,0,101.317616,-2.5478821,-2.57961826,-1.66447468,-1.66447468,98.7697341,153.074248,153.074248,true,true,true,VALID_STRICT,strict if |residual/Qgenerated|<10%; low-power reclassification requires |residual_W|<3 W and |residual/max_energy_scale|<5%
RUN008_CASE_105,SOLID_ONLY_RISK_125_RUN008B_HEAT_BALANCE_FIX,1.400000,1750.00000,65.000000,20.000000,136.351423,97.1012637,-12.3147861,55.3592993,140.145777,12.3147861,0,140.145777,-3.7943539,-2.78277543,-2.30274366,-2.30274366,136.351423,164.775349,164.775349,true,false,true,VALID_STRICT,strict if |residual/Qgenerated|<10%; low-power reclassification requires |residual_W|<3 W and |residual/max_energy_scale|<5%
RUN008_CASE_106,SOLID_ONLY_RISK_125_RUN008B_HEAT_BALANCE_FIX,0.600000,750.000000,75.000000,20.000000,25.7623187,44.9980773,-65.9255196,48.4481132,27.5206709,65.9255196,0,27.5206709,-1.7583522,-6.82528704,-1.10330259,-1.10330259,25.7623187,159.37171,159.37171,true,true,true,VALID_STRICT,strict if |residual/Qgenerated|<10%; low-power reclassification requires |residual_W|<3 W and |residual/max_energy_scale|<5%
RUN008_CASE_107,SOLID_ONLY_RISK_125_RUN008B_HEAT_BALANCE_FIX,0.800000,1000.00000,75.000000,20.000000,44.2747682,54.7531468,-59.3169604,51.0832164,46.5194028,59.3169604,0,46.5194028,-2.2446346,-5.06978284,-1.35912166,-1.35912166,44.2747682,165.153324,165.153324,true,true,true,VALID_STRICT,strict if |residual/Qgenerated|<10%; low-power reclassification requires |residual_W|<3 W and |residual/max_energy_scale|<5%
RUN008_CASE_108,SOLID_ONLY_RISK_125_RUN008B_HEAT_BALANCE_FIX,1.000000,1250.00000,75.000000,20.000000,68.6895934,67.6327941,-50.8242133,54.5658497,71.3744305,50.8242133,0,71.3744305,-2.6848371,-3.9086519,-1.55172394,-1.55172394,68.6895934,173.022857,173.022857,true,true,true,VALID_STRICT,strict if |residual/Qgenerated|<10%; low-power reclassification requires |residual_W|<3 W and |residual/max_energy_scale|<5%
RUN008_CASE_109,SOLID_ONLY_RISK_125_RUN008B_HEAT_BALANCE_FIX,1.200000,1500.00000,75.000000,20.000000,99.5002219,83.8777541,-39.98142,59.0101075,102.906442,39.98142,0,102.906442,-3.4062197,-3.42332875,-1.86265275,-1.86265275,99.5002219,182.869282,182.869282,true,false,true,VALID_STRICT,strict if |residual/Qgenerated|<10%; low-power reclassification requires |residual_W|<3 W and |residual/max_energy_scale|<5%
RUN008_CASE_110,SOLID_ONLY_RISK_125_RUN008B_HEAT_BALANCE_FIX,1.400000,1750.00000,75.000000,20.000000,137.364366,103.803454,-27.3179371,64.4397521,140.925269,27.3179371,0,140.925269,-3.560903,-2.59230476,-1.82086428,-1.82086428,137.364366,195.561143,195.561143,true,false,true,VALID_STRICT,strict if |residual/Qgenerated|<10%; low-power reclassification requires |residual_W|<3 W and |residual/max_energy_scale|<5%
RUN008_CASE_111,SOLID_ONLY_RISK_125_RUN008B_HEAT_BALANCE_FIX,0.600000,750.000000,85.000000,20.000000,25.9391324,51.3720769,-80.8722708,57.4297098,27.9295159,80.8722708,0,27.9295159,-1.9903835,-7.67328479,-1.04937044,-1.04937044,25.9391324,189.674058,189.674058,true,true,true,VALID_STRICT,strict if |residual/Qgenerated|<10%; low-power reclassification requires |residual_W|<3 W and |residual/max_energy_scale|<5%
RUN008_CASE_112,SOLID_ONLY_RISK_125_RUN008B_HEAT_BALANCE_FIX,0.800000,1000.00000,85.000000,20.000000,44.5906061,61.1728681,-74.1772452,60.0975756,47.0931985,74.1772452,0,47.0931985,-2.5025924,-5.61237583,-1.28044103,-1.28044103,44.5906061,195.447689,195.447689,true,true,true,VALID_STRICT,strict if |residual/Qgenerated|<10%; low-power reclassification requires |residual_W|<3 W and |residual/max_energy_scale|<5%
RUN008_CASE_113,SOLID_ONLY_RISK_125_RUN008B_HEAT_BALANCE_FIX,1.000000,1250.00000,85.000000,20.000000,69.1879545,74.117468,-65.5452178,63.6012718,72.173522,65.5452178,0,72.173522,-2.9855675,-4.31515503,-1.46881303,-1.46881303,69.1879545,203.263958,203.263958,true,true,true,VALID_STRICT,strict if |residual/Qgenerated|<10%; low-power reclassification requires |residual_W|<3 W and |residual/max_energy_scale|<5%
RUN008_CASE_114,SOLID_ONLY_RISK_125_RUN008B_HEAT_BALANCE_FIX,1.200000,1500.00000,85.000000,20.000000,100.230731,90.453296,-54.7097906,68.0696323,103.813138,54.7097906,0,103.813138,-3.5824067,-3.57416,-1.6800455,-1.6800455,100.230731,213.232719,213.232719,true,false,true,VALID_STRICT,strict if |residual/Qgenerated|<10%; low-power reclassification requires |residual_W|<3 W and |residual/max_energy_scale|<5%
RUN008_CASE_115,SOLID_ONLY_RISK_125_RUN008B_HEAT_BALANCE_FIX,1.400000,1750.00000,85.000000,20.000000,138.377402,110.488166,-42.0992135,73.541514,141.930467,42.0992135,0,141.930467,-3.5530645,-2.56766238,-1.57125631,-1.57125631,138.377402,226.128894,226.128894,true,false,true,VALID_STRICT,strict if |residual/Qgenerated|<10%; low-power reclassification requires |residual_W|<3 W and |residual/max_energy_scale|<5%
RUN008_CASE_116,SOLID_ONLY_RISK_125_RUN008B_HEAT_BALANCE_FIX,0.600000,750.000000,95.000000,20.000000,26.1159924,57.7464543,-95.8130891,66.4096944,28.3430596,95.8130891,0,28.3430596,-2.2270672,-8.52759936,-1.01244484,-1.01244484,26.1159924,219.969238,219.969238,true,true,true,VALID_STRICT,strict if |residual/Qgenerated|<10%; low-power reclassification requires |residual_W|<3 W and |residual/max_energy_scale|<5%
RUN008_CASE_117,SOLID_ONLY_RISK_125_RUN008B_HEAT_BALANCE_FIX,0.800000,1000.00000,95.000000,20.000000,44.9068688,67.5950862,-89.0532084,69.109271,47.6511488,89.0532084,0,47.6511488,-2.74428,-6.11104731,-1.21558717,-1.21558717,44.9068688,225.757566,225.757566,true,true,true,VALID_STRICT,strict if |residual/Qgenerated|<10%; low-power reclassification requires |residual_W|<3 W and |residual/max_energy_scale|<5%
RUN008_CASE_118,SOLID_ONLY_RISK_125_RUN008B_HEAT_BALANCE_FIX,1.000000,1250.00000,95.000000,20.000000,69.6860746,80.602065,-80.2695587,72.6423971,72.9749034,80.2695587,0,72.9749034,-3.2888288,-4.71949212,-1.40840742,-1.40840742,69.6860746,233.514021,233.514021,true,false,true,VALID_STRICT,strict if |residual/Qgenerated|<10%; low-power reclassification requires |residual_W|<3 W and |residual/max_energy_scale|<5%
RUN008_CASE_119,SOLID_ONLY_RISK_125_RUN008B_HEAT_BALANCE_FIX,1.200000,1500.00000,95.000000,20.000000,100.959935,97.0272439,-69.3762618,77.1332333,104.784215,69.3762618,0,104.784215,-3.8242804,-3.78791884,-1.57030944,-1.57030944,100.959935,243.536739,243.536739,true,false,true,VALID_STRICT,strict if |residual/Qgenerated|<10%; low-power reclassification requires |residual_W|<3 W and |residual/max_energy_scale|<5%
RUN008_CASE_120,SOLID_ONLY_RISK_125_RUN008B_HEAT_BALANCE_FIX,1.400000,1750.00000,95.000000,20.000000,139.387135,117.195626,-55.753413,82.7002787,144.142492,55.753413,0,144.142492,-4.7553567,-3.41161808,-1.86010929,-1.86010929,139.387135,255.649318,255.649318,true,false,true,VALID_STRICT,strict if |residual/Qgenerated|<10%; low-power reclassification requires |residual_W|<3 W and |residual/max_energy_scale|<5%
RUN008_CASE_121,SOLID_ONLY_RISK_125_RUN008B_HEAT_BALANCE_FIX,0.600000,750.000000,105.000000,20.000000,26.2928701,64.1209284,-110.74945,75.3888565,28.7603349,110.74945,0,28.7603349,-2.4674648,-9.38453958,-0.985963535,-0.985963535,26.2928701,250.259235,250.259235,true,true,true,VALID_STRICT,strict if |residual/Qgenerated|<10%; low-power reclassification requires |residual_W|<3 W and |residual/max_energy_scale|<5%
RUN008_CASE_122,SOLID_ONLY_RISK_125_RUN008B_HEAT_BALANCE_FIX,0.800000,1000.00000,105.000000,20.000000,45.2234283,74.019032,-103.934357,78.1183506,48.2030256,103.934357,0,48.2030256,-2.9795973,-6.58861438,-1.16357912,-1.16357912,45.2234283,256.07174,256.07174,true,true,true,VALID_STRICT,strict if |residual/Qgenerated|<10%; low-power reclassification requires |residual_W|<3 W and |residual/max_energy_scale|<5%
RUN008_CASE_123,SOLID_ONLY_RISK_125_RUN008B_HEAT_BALANCE_FIX,1.000000,1250.00000,105.000000,20.000000,70.1843938,87.0878846,-95.0119325,81.6860673,73.7620194,95.0119325,0,73.7620194,-3.5776256,-5.09746598,-1.3562612,-1.3562612,70.1843938,263.785884,263.785884,true,false,true,VALID_STRICT,strict if |residual/Qgenerated|<10%; low-power reclassification requires |residual_W|<3 W and |residual/max_energy_scale|<5%
RUN008_CASE_124,SOLID_ONLY_RISK_125_RUN008B_HEAT_BALANCE_FIX,1.200000,1500.00000,105.000000,20.000000,101.688105,103.59957,-84.0059513,86.2019065,105.795525,84.0059513,0,105.795525,-4.1074202,-4.03923369,-1.50011277,-1.50011277,101.688105,273.807428,273.807428,true,false,true,VALID_STRICT,strict if |residual/Qgenerated|<10%; low-power reclassification requires |residual_W|<3 W and |residual/max_energy_scale|<5%
RUN008_CASE_125,SOLID_ONLY_RISK_125_RUN008B_HEAT_BALANCE_FIX,1.400000,1750.00000,105.000000,20.000000,140.398341,123.879321,-70.3751838,91.8065644,145.310702,70.3751838,0,145.310702,-4.9123606,-3.49887368,-1.71724192,-1.71724192,140.398341,286.061069,286.061069,true,false,true,VALID_STRICT,strict if |residual/Qgenerated|<10%; low-power reclassification requires |residual_W|<3 W and |residual/max_energy_scale|<5%
